MemberID,SavingFrequency,SavingTimesPerPeriod,TotalSavingCycles,CompletedSavingCycles,UserSavingsMade,TotalCurrentSaving,IkiminaCreatedYear,UserJoinedYear,EmploymentStatus,HasGuardian,Age,RecentLoanPaymentStatus,SavingStatus,SavingRatingFactor,SavingRatio,ExpectedLoan,BoostAmount,AllowedLoan
17142,monthly,8,96,57,45,4418531,2016,2017,employed,TRUE,96,Good,Good,0.6,0.79,4465041.85,1477968.02,5943009.87
17143,monthly,8,96,46,20,3798116,2018,2020,employed,TRUE,96,Good,Bad,0.4,0.43,3170601.18,1208225.52,4378826.7
17144,monthly,8,96,0,0,0,2016,2016,employed,TRUE,96,Good,Poor,0.2,0,0,0,0
17145,monthly,8,96,78,10,8987877,2018,2018,employed,TRUE,96,Good,Poor,0.2,0.13,2212400.49,550121.89,2762522.38
17146,monthly,8,96,82,16,8065277,2016,2016,unemployed,TRUE,96,Good,Poor,0.2,0.2,1888455.1,399684.61,2288139.72
17147,monthly,8,96,83,40,5812306,2018,2019,unemployed,TRUE,96,Good,Bad,0.4,0.48,2689066.87,532733.77,3221800.64
17148,monthly,8,96,78,22,439362,2020,2021,unemployed,TRUE,96,Good,Poor,0.2,0.28,108150.65,22566.05,130716.69
17149,monthly,8,96,58,6,1780173,2020,2023,unemployed,TRUE,96,Good,Poor,0.2,0.1,589298.65,155300.51,744599.16
17150,monthly,8,96,29,3,5327560,2015,2018,unemployed,TRUE,96,Good,Poor,0.2,0.1,3527212.14,1252160.31,4779372.45
17151,monthly,8,96,92,88,6801406,2017,2017,employed,FALSE,96,Good,Better,0.8,0.96,5677695.44,1270075.79,6947771.23
17152,monthly,8,96,56,47,7680559,2015,2019,employed,FALSE,96,Good,Better,0.8,0.84,10533338.06,3453430.12,13986768.18
17153,monthly,8,96,94,75,9085993,2016,2019,employed,FALSE,96,Good,Good,0.6,0.8,5567587.2,1081533.43,6649120.63
17154,monthly,8,96,17,13,5266909,2016,2019,employed,FALSE,96,Good,Good,0.6,0.76,17845526.96,6959755.52,10533818
17155,monthly,8,96,34,13,980221,2018,2022,employed,FALSE,96,Good,Poor,0.2,0.38,553536.56,205994.68,759531.24
17156,monthly,8,96,58,29,2240103,2015,2017,unemployed,FALSE,96,Good,Bad,0.4,0.5,1483102.68,453880.56,1936983.24
17157,monthly,8,96,60,31,8662371,2017,2019,unemployed,FALSE,96,Good,Bad,0.4,0.52,5543917.44,1614665.95,7158583.39
17158,monthly,8,96,65,19,6243229,2017,2018,unemployed,FALSE,96,Good,Poor,0.2,0.29,1844153.8,509004.18,2353157.98
17159,monthly,8,96,37,26,7432979,2017,2017,unemployed,FALSE,96,Good,Good,0.6,0.7,11571340.28,4512822.71,14865958
17160,monthly,8,96,89,37,3665431,2016,2020,unemployed,FALSE,96,Good,Bad,0.4,0.42,1581489.33,272644.02,1854133.35
17161,monthly,8,96,44,25,4436766,2015,2017,employed,TRUE,59,Good,Bad,0.4,0.57,3872086.69,1568195.11,5440281.8
17162,monthly,8,96,84,30,7136199,2015,2016,employed,TRUE,59,Good,Poor,0.2,0.36,1631131.2,393219.13,2024350.33
17163,monthly,8,96,10,1,4882620,2022,2024,employed,TRUE,59,Good,Poor,0.2,0.1,9374630.4,3468613.25,9765240
17164,monthly,8,96,79,37,254593,2019,2021,employed,TRUE,59,Good,Bad,0.4,0.47,123751.53,29457.56,153209.1
17165,monthly,8,96,85,51,4925122,2022,2023,employed,TRUE,59,Good,Good,0.6,0.6,3337494.44,737193.62,4074688.06
17166,monthly,8,96,69,44,4804350,2015,2018,unemployed,TRUE,59,Good,Good,0.6,0.64,4010587.83,1005698.49,5016286.32
17167,monthly,8,96,63,52,1016558,2015,2016,unemployed,TRUE,59,Good,Better,0.8,0.83,1239232.61,362180.48,1601413.09
17168,monthly,8,96,68,67,6372299,2017,2017,unemployed,TRUE,59,Good,Better,0.8,0.99,7196949.46,1996095.1,9193044.56
17169,monthly,8,96,32,18,4071385,2019,2019,unemployed,TRUE,59,Good,Bad,0.4,0.56,4885662,1929836.49,6815498.49
17170,monthly,8,96,24,15,3911952,2020,2022,unemployed,TRUE,59,Good,Good,0.6,0.62,9388684.8,3426869.95,7823904
17171,monthly,8,96,42,17,5733267,2017,2023,employed,FALSE,59,Good,Bad,0.4,0.4,5241844.11,1972243.85,7214087.96
17172,monthly,8,96,52,22,5490719,2016,2017,employed,FALSE,59,Good,Bad,0.4,0.42,4054684.8,1595102.6,5649787.4
17173,monthly,8,96,21,6,2692918,2017,2017,employed,FALSE,59,Good,Poor,0.2,0.29,2462096.46,1064856.72,3526953.17
17174,monthly,8,96,95,32,3549273,2016,2022,employed,FALSE,59,Good,Poor,0.2,0.34,717326.75,132422.29,849749.05
17175,monthly,8,96,10,5,2167248,2017,2019,employed,FALSE,59,Good,Bad,0.4,0.5,8322232.32,3443323.62,4334496
17176,monthly,8,96,91,37,9911566,2020,2020,unemployed,FALSE,59,Good,Bad,0.4,0.41,4182463.02,913822.21,5096285.22
17177,monthly,8,96,54,31,9202555,2017,2024,unemployed,FALSE,59,Good,Bad,0.4,0.57,6544039.11,1946397.19,8490436.3
17178,monthly,8,96,82,36,4947479,2018,2018,unemployed,FALSE,59,Good,Bad,0.4,0.44,2316868.21,559862.73,2876730.94
17179,monthly,8,96,36,14,7277661,2015,2018,unemployed,FALSE,59,Good,Poor,0.2,0.39,3881419.2,1494346.39,5375765.59
17180,monthly,8,96,64,18,547197,2016,2022,unemployed,FALSE,59,Good,Poor,0.2,0.28,164159.1,42270.97,206430.07
17181,monthly,8,96,57,25,2607493,2015,2021,employed,TRUE,95,Good,Bad,0.4,0.44,1756626.86,517049.25,2273676.11
17182,monthly,8,96,56,50,6229469,2020,2024,employed,TRUE,95,Good,Better,0.8,0.89,8543271.77,2437883.62,10981155.39
17183,monthly,8,96,90,33,52272,2015,2017,employed,TRUE,95,Good,Poor,0.2,0.37,11151.36,2239.56,13390.92
17184,monthly,8,96,44,32,2499617,2015,2019,employed,TRUE,95,Good,Good,0.6,0.73,3272225.89,1218904.14,4491130.04
17185,monthly,8,96,11,1,5712618,2017,2019,employed,TRUE,95,Good,Poor,0.2,0.09,9971115.05,3826415.4,11425236
17186,monthly,8,96,95,12,6523985,2016,2018,unemployed,TRUE,95,Good,Poor,0.2,0.13,1318531.71,214839.71,1533371.41
17187,monthly,8,96,74,66,9998435,2015,2016,unemployed,TRUE,95,Good,Better,0.8,0.89,10376754.16,2381044.4,12757798.56
17188,monthly,8,96,69,7,2571240,2016,2016,unemployed,TRUE,95,Good,Poor,0.2,0.1,715475.48,182990.63,898466.11
17189,monthly,8,96,82,57,2719760,2017,2018,unemployed,TRUE,95,Good,Good,0.6,0.7,1910465.56,386432.43,2296897.99
17190,monthly,8,96,13,5,9497522,2017,2018,unemployed,TRUE,95,Good,Poor,0.2,0.38,14027109.42,5163729.65,18995044
17191,monthly,8,96,44,29,527907,2017,2018,employed,FALSE,95,Good,Good,0.6,0.66,691078.25,280318.62,971396.87
17192,monthly,8,96,78,20,6930587,2021,2023,employed,FALSE,95,Good,Poor,0.2,0.26,1705990.65,381551.37,2087542.02
17193,monthly,8,96,87,45,7749019,2015,2016,employed,FALSE,95,Good,Bad,0.4,0.52,3420256.66,780467.19,4200723.85
17194,monthly,8,96,0,0,0,2016,2016,employed,FALSE,95,Good,Poor,0.2,0,0,0,0
17195,monthly,8,96,79,45,7287884,2016,2016,employed,FALSE,95,Good,Bad,0.4,0.57,3542465.13,914090.53,4456555.66
17196,monthly,8,96,70,22,9802065,2023,2024,unemployed,FALSE,95,Good,Poor,0.2,0.31,2688566.4,609728.45,3298294.85
17197,monthly,8,96,0,0,0,2017,2019,unemployed,FALSE,95,Good,Poor,0.2,0,0,0,0
17198,monthly,8,96,14,8,3676481,2015,2022,unemployed,FALSE,95,Good,Bad,0.4,0.57,10084062.17,3403370.98,7352962
17199,monthly,8,96,30,25,4791657,2017,2024,unemployed,FALSE,95,Good,Better,0.8,0.83,12266641.92,3978991.97,9583314
17200,monthly,8,96,91,18,8675725,2015,2018,unemployed,FALSE,95,Good,Poor,0.2,0.2,1830482.64,326721.04,2157203.67
17201,monthly,8,96,73,60,5330616,2019,2020,employed,TRUE,79,Good,Better,0.8,0.82,5608100.12,1418926.15,7027026.27
17202,monthly,8,96,62,14,9853631,2017,2017,employed,TRUE,79,Good,Poor,0.2,0.23,3051447.02,952592.86,4004039.88
17203,monthly,8,96,33,6,5641104,2017,2024,employed,TRUE,79,Good,Poor,0.2,0.18,3282096.87,1105656.38,4387753.26
17204,monthly,8,96,43,11,9928040,2015,2017,employed,TRUE,79,Good,Poor,0.2,0.26,4432985.3,1717781.8,6150767.11
17205,monthly,8,96,32,29,5358171,2015,2016,employed,TRUE,79,Good,Better,0.8,0.91,12859610.4,5079546.11,10716342
17206,monthly,8,96,72,23,4472020,2015,2021,unemployed,TRUE,79,Good,Poor,0.2,0.32,1192538.67,237513.95,1430052.62
17207,monthly,8,96,55,9,6648198,2017,2019,unemployed,TRUE,79,Good,Poor,0.2,0.16,2320825.48,714445.03,3035270.51
17208,monthly,8,96,39,34,2082525,2021,2023,unemployed,TRUE,79,Good,Better,0.8,0.87,4100972.31,1394330.58,4165050
17209,monthly,8,96,77,54,8907594,2017,2023,unemployed,TRUE,79,Good,Good,0.6,0.7,6663343.04,1136770.65,7800113.69
17210,monthly,8,96,71,48,1715999,2017,2018,unemployed,TRUE,79,Good,Good,0.6,0.68,1392134.4,332090.23,1724224.63
17211,monthly,8,96,76,43,9149021,2018,2018,employed,FALSE,79,Good,Bad,0.4,0.57,4622663.24,1237170.66,5859833.9
17212,monthly,8,96,34,9,261332,2016,2019,employed,FALSE,79,Good,Poor,0.2,0.26,147575.72,57554.53,205130.25
17213,monthly,8,96,61,30,4056461,2021,2022,employed,FALSE,79,Good,Bad,0.4,0.49,2553575.45,794172.43,3347747.88
17214,monthly,8,96,31,7,2207977,2016,2016,employed,FALSE,79,Good,Poor,0.2,0.23,1367521.24,567521.31,1935042.55
17215,monthly,8,96,84,19,993325,2018,2024,employed,FALSE,79,Good,Poor,0.2,0.23,227045.71,40706.05,267751.77
17216,monthly,8,96,0,0,0,2016,2021,unemployed,FALSE,79,Good,Poor,0.2,0,0,0,0
17217,monthly,8,96,22,9,290980,2017,2018,unemployed,FALSE,79,Good,Bad,0.4,0.41,507892.36,193316.53,581960
17218,monthly,8,96,56,32,2240008,2015,2017,unemployed,FALSE,79,Good,Bad,0.4,0.57,1536005.49,488230.32,2024235.8
17219,monthly,8,96,89,41,3231576,2016,2021,unemployed,FALSE,79,Good,Bad,0.4,0.46,1394297.96,228753.64,1623051.6
17220,monthly,8,96,39,8,7645007,2016,2024,unemployed,FALSE,79,Good,Poor,0.2,0.21,3763695.75,1216928.29,4980624.05
17221,monthly,8,96,29,19,6712023,2018,2024,employed,TRUE,20,Good,Good,0.6,0.66,13331466.37,4842179.04,13424046
17222,monthly,8,96,38,4,5428612,2018,2023,employed,TRUE,20,Good,Poor,0.2,0.11,2742877.64,1025640.32,3768517.96
17223,monthly,8,96,17,9,6395536,2019,2021,employed,TRUE,20,Good,Bad,0.4,0.53,14446387.2,5814670.85,12791072
17224,monthly,8,96,20,18,2960983,2015,2016,employed,TRUE,20,Good,Better,0.8,0.9,11370174.72,4775473.38,5921966
17225,monthly,8,96,93,19,4227270,2018,2018,employed,TRUE,20,Good,Poor,0.2,0.2,872726.71,204175.82,1076902.53
17226,monthly,8,96,19,11,8538492,2016,2019,unemployed,TRUE,20,Good,Bad,0.4,0.58,17256741.73,6514420,17076984
17227,monthly,8,96,76,69,4127749,2021,2021,unemployed,TRUE,20,Good,Better,0.8,0.91,4171198.99,1064204.58,5235403.57
17228,monthly,8,96,89,18,5505454,2017,2017,unemployed,TRUE,20,Good,Poor,0.2,0.2,1187693.45,259190.74,1446884.19
17229,monthly,8,96,55,45,5862977,2018,2024,unemployed,TRUE,20,Good,Better,0.8,0.82,8186847.88,2352123.93,10538971.81
17230,monthly,8,96,78,47,5046544,2021,2022,unemployed,TRUE,20,Good,Good,0.6,0.6,3726678.65,856777.75,4583456.4
17231,monthly,8,96,28,16,324227,2018,2018,employed,FALSE,20,Good,Bad,0.4,0.57,444654.17,195647.84,640302.01
17232,monthly,8,96,76,33,8755501,2018,2020,employed,FALSE,20,Good,Bad,0.4,0.43,4423832.08,1199756.57,5623588.65
17233,monthly,8,96,61,27,7219413,2016,2016,employed,FALSE,20,Good,Bad,0.4,0.44,4544679.66,1612243.73,6156923.39
17234,monthly,8,96,25,9,7111957,2018,2018,employed,FALSE,20,Good,Poor,0.2,0.36,5461982.98,2403272.51,7865255.49
17235,monthly,8,96,36,27,9887028,2019,2019,employed,FALSE,20,Good,Good,0.6,0.75,15819244.8,6960467.71,19774056
17236,monthly,8,96,37,24,5855573,2016,2020,unemployed,FALSE,20,Good,Good,0.6,0.65,9115702.83,3479159.91,11711146
17237,monthly,8,96,88,58,3015365,2016,2016,unemployed,FALSE,20,Good,Good,0.6,0.66,1973693.45,460229.43,2433922.88
17238,monthly,8,96,82,22,4822380,2016,2017,unemployed,FALSE,20,Good,Poor,0.2,0.27,1129142.63,271912.23,1401054.87
17239,monthly,8,96,70,59,6980141,2021,2021,unemployed,FALSE,20,Good,Better,0.8,0.84,7658211.84,2215411.28,9873623.12
17240,monthly,8,96,20,17,9027997,2018,2021,unemployed,FALSE,20,Good,Better,0.8,0.85,34667508.48,13272703.25,18055994
17241,monthly,8,96,22,9,6209405,2018,2020,employed,TRUE,60,Good,Bad,0.4,0.41,10838234.18,4319810.48,12418810
17242,monthly,8,96,94,78,3162354,2019,2022,employed,TRUE,60,Good,Better,0.8,0.83,2583710.5,482521.68,3066232.18
17243,monthly,8,96,11,9,2996229,2015,2022,employed,TRUE,60,Good,Better,0.8,0.82,20919126.11,7687778.85,5992458
17244,monthly,8,96,75,11,6040778,2018,2024,employed,TRUE,60,Good,Poor,0.2,0.15,1546439.17,327403.26,1873842.43
17245,monthly,8,96,41,39,1975275,2019,2020,employed,TRUE,60,Good,Better,0.8,0.95,3700027.32,1507761.13,3950550
17246,monthly,8,96,73,70,725614,2021,2022,unemployed,TRUE,60,Good,Better,0.8,0.96,763385.69,182650.48,946036.17
17247,monthly,8,96,0,0,0,2016,2021,unemployed,TRUE,60,Good,Poor,0.2,0,0,0,0
17248,monthly,8,96,12,2,3114498,2015,2018,unemployed,TRUE,60,Good,Poor,0.2,0.17,4983196.8,1856240.81,6228996
17249,monthly,8,96,72,52,6496840,2015,2022,unemployed,TRUE,60,Good,Good,0.6,0.72,5197472,1087137.89,6284609.89
17250,monthly,8,96,50,16,5895763,2016,2018,unemployed,TRUE,60,Good,Poor,0.2,0.32,2263972.99,820312.88,3084285.87
17251,monthly,8,96,65,6,5323338,2019,2021,employed,FALSE,60,Good,Poor,0.2,0.09,1572432.15,476265.51,2048697.65
17252,monthly,8,96,0,0,0,2017,2017,employed,FALSE,60,Good,Poor,0.2,0,0,0,0
17253,monthly,8,96,70,56,7184281,2015,2021,employed,FALSE,60,Good,Better,0.8,0.8,7882182.58,2063442.8,9945625.38
17254,monthly,8,96,27,14,2470127,2022,2022,employed,FALSE,60,Good,Bad,0.4,0.52,3513069.51,1519402.56,4940254
17255,monthly,8,96,36,31,7887000,2016,2018,employed,FALSE,60,Good,Better,0.8,0.86,16825600,6996645.33,15774000
17256,monthly,8,96,85,28,7555247,2017,2018,unemployed,FALSE,60,Good,Poor,0.2,0.33,1706596.97,382290.27,2088887.24
17257,monthly,8,96,24,14,8373257,2016,2016,unemployed,FALSE,60,Good,Bad,0.4,0.58,13397211.2,5459363.56,16746514
17258,monthly,8,96,49,33,6646687,2016,2018,unemployed,FALSE,60,Good,Good,0.6,0.67,7813248.39,2989896.29,10803144.69
17259,monthly,8,96,0,0,0,2021,2023,unemployed,FALSE,60,Good,Poor,0.2,0,0,0,0
17260,monthly,8,96,22,3,188269,2024,2024,unemployed,FALSE,60,Good,Poor,0.2,0.14,164307.49,66955.3,231262.79
17261,monthly,8,96,52,24,3027634,2019,2024,employed,TRUE,80,Good,Bad,0.4,0.46,2235791.26,691375.45,2927166.71
17262,monthly,8,96,24,22,3897507,2016,2017,employed,TRUE,80,Good,Better,0.8,0.92,12472022.4,4916055.5,7795014
17263,monthly,8,96,53,44,9891480,2019,2020,employed,TRUE,80,Good,Better,0.8,0.83,14333314.42,5049112.83,19382427.25
17264,monthly,8,96,40,14,7150967,2019,2021,employed,TRUE,80,Good,Poor,0.2,0.35,3432464.16,1295755.22,4728219.38
17265,monthly,8,96,91,78,8788660,2016,2019,employed,TRUE,80,Good,Better,0.8,0.86,7417242.73,1398068.75,8815311.47
17266,monthly,8,96,38,32,5610597,2015,2016,unemployed,TRUE,80,Good,Better,0.8,0.84,11339311.83,4195545.38,11221194
17267,monthly,8,96,84,77,5837710,2018,2018,unemployed,TRUE,80,Good,Better,0.8,0.92,5337334.86,1099872.22,6437207.08
17268,monthly,8,96,19,10,599325,2019,2023,unemployed,TRUE,80,Good,Bad,0.4,0.53,1211267.37,396690.06,1198650
17269,monthly,8,96,0,0,0,2016,2017,unemployed,TRUE,80,Good,Poor,0.2,0,0,0,0
17270,monthly,8,96,13,10,4277002,2015,2019,unemployed,TRUE,80,Good,Good,0.6,0.77,18950408.86,6585267.08,8554004
17271,monthly,8,96,83,29,3633896,2018,2020,employed,FALSE,80,Good,Poor,0.2,0.35,840612.09,189050.91,1029663
17272,monthly,8,96,83,61,726560,2016,2019,employed,FALSE,80,Good,Good,0.6,0.73,504215.13,111595.57,615810.7
17273,monthly,8,96,76,7,4400967,2019,2021,employed,FALSE,80,Good,Poor,0.2,0.09,1111823.24,269763.43,1381586.67
17274,monthly,8,96,15,2,3515578,2017,2023,employed,FALSE,80,Good,Poor,0.2,0.13,4499939.84,1614353.42,6114293.26
17275,monthly,8,96,16,9,8022375,2017,2017,employed,FALSE,80,Good,Bad,0.4,0.56,19253700,7990285.5,16044750
17276,monthly,8,96,66,32,9409564,2019,2020,unemployed,FALSE,80,Good,Bad,0.4,0.48,5474655.42,1469447.28,6944102.7
17277,monthly,8,96,0,0,0,2018,2022,unemployed,FALSE,80,Good,Poor,0.2,0,0,0,0
17278,monthly,8,96,68,8,7971132,2017,2019,unemployed,FALSE,80,Good,Poor,0.2,0.12,2250672.56,570777.18,2821449.75
17279,monthly,8,96,88,19,8941945,2015,2016,unemployed,FALSE,80,Good,Poor,0.2,0.22,1950969.82,391524.17,2342493.99
17280,monthly,8,96,38,26,4734653,2015,2022,unemployed,FALSE,80,Good,Good,0.6,0.68,7176737.18,2422148.8,9469306
17281,monthly,8,96,92,77,1117519,2018,2018,employed,TRUE,59,Good,Better,0.8,0.84,932885.43,213346.84,1146232.27
17282,monthly,8,96,45,31,3454657,2018,2018,employed,TRUE,59,Good,Good,0.6,0.69,4421960.96,1857223.6,6279184.56
17283,monthly,8,96,51,37,5274373,2016,2023,employed,TRUE,59,Good,Good,0.6,0.73,5956938.92,2014262.97,7971201.89
17284,monthly,8,96,49,22,6501975,2015,2016,employed,TRUE,59,Good,Bad,0.4,0.45,5095425.31,2060267.63,7155692.94
17285,monthly,8,96,80,49,8929886,2018,2023,employed,TRUE,59,Good,Good,0.6,0.61,6429517.92,1327236.2,7756754.12
17286,monthly,8,96,77,56,7643879,2018,2024,unemployed,TRUE,59,Good,Good,0.6,0.73,5718018.58,1029614.64,6747633.22
17287,monthly,8,96,44,9,4828892,2017,2024,unemployed,TRUE,59,Good,Poor,0.2,0.2,2107152.87,694043.48,2801196.35
17288,monthly,8,96,13,10,7901256,2017,2017,unemployed,TRUE,59,Good,Good,0.6,0.77,35008641.97,13828413.58,15802512
17289,monthly,8,96,26,11,3762283,2018,2018,unemployed,TRUE,59,Good,Bad,0.4,0.42,5556602.58,2194858.02,7524566
17290,monthly,8,96,67,63,9673888,2020,2021,unemployed,TRUE,59,Good,Better,0.8,0.94,11088874.6,2955929.86,14044804.46
17291,monthly,8,96,50,18,8785017,2016,2016,employed,FALSE,59,Good,Poor,0.2,0.36,3373446.53,1405040.48,4778487.01
17292,monthly,8,96,82,42,6518981,2019,2022,employed,FALSE,59,Good,Bad,0.4,0.51,3052791.1,699535.91,3752327.01
17293,monthly,8,96,46,34,5998634,2019,2020,employed,FALSE,59,Good,Good,0.6,0.74,7511333.01,3154759.86,10666092.87
17294,monthly,8,96,52,39,3555880,2015,2016,employed,FALSE,59,Good,Good,0.6,0.75,3938820.92,1552804.4,5491625.33
17295,monthly,8,96,25,19,3143141,2017,2022,employed,FALSE,59,Good,Good,0.6,0.76,7241796.86,2792617.92,6286282
17296,monthly,8,96,73,22,7803282,2022,2023,unemployed,FALSE,59,Good,Poor,0.2,0.3,2052370.06,503884.96,2556255.02
17297,monthly,8,96,93,13,2598209,2015,2019,unemployed,FALSE,59,Good,Poor,0.2,0.14,536404.44,98672.46,635076.9
17298,monthly,8,96,53,5,5463505,2021,2021,unemployed,FALSE,59,Good,Poor,0.2,0.09,1979232,731849.04,2711081.04
17299,monthly,8,96,14,6,8500220,2015,2017,unemployed,FALSE,59,Good,Bad,0.4,0.43,23314889.14,9151093.99,17000440
17300,monthly,8,96,22,19,5525453,2015,2018,unemployed,FALSE,59,Good,Better,0.8,0.86,19288854.11,7426208.83,11050906
17301,monthly,8,96,32,15,465832,2018,2020,employed,TRUE,52,Good,Bad,0.4,0.47,558998.4,222800.79,781799.19
17302,monthly,8,96,22,14,4032276,2015,2018,employed,TRUE,52,Good,Good,0.6,0.64,10557231.71,4196499.6,8064552
17303,monthly,8,96,11,6,8470667,2015,2016,employed,TRUE,52,Good,Bad,0.4,0.55,29570328.44,12197760.48,16941334
17304,monthly,8,96,46,10,2067145,2018,2020,employed,TRUE,52,Good,Poor,0.2,0.22,862808.35,343890.76,1206699.1
17305,monthly,8,96,95,31,2134320,2015,2021,employed,TRUE,52,Good,Poor,0.2,0.33,431357.31,76395.65,507752.95
17306,monthly,8,96,69,30,274902,2015,2023,unemployed,TRUE,52,Good,Bad,0.4,0.43,152988.94,32626.55,185615.49
17307,monthly,8,96,56,52,5146782,2020,2022,unemployed,TRUE,52,Good,Better,0.8,0.93,7058443.89,2172992.37,9231436.25
17308,monthly,8,96,14,8,5909477,2019,2019,unemployed,TRUE,52,Good,Bad,0.4,0.57,16208851.2,6402496.22,11818954
17309,monthly,8,96,11,5,1737000,2015,2016,unemployed,TRUE,52,Good,Bad,0.4,0.45,6063709.09,2349687.27,3474000
17310,monthly,8,96,94,53,7161680,2015,2016,unemployed,TRUE,52,Good,Bad,0.4,0.56,2925622.47,561003.67,3486626.14
17311,monthly,8,96,36,12,6957135,2021,2024,employed,FALSE,52,Good,Poor,0.2,0.33,3710472,1396065.09,5106537.09
17312,monthly,8,96,84,79,6298476,2017,2020,employed,FALSE,52,Good,Better,0.8,0.94,5758606.63,1341446.85,7100053.48
17313,monthly,8,96,33,24,965647,2017,2019,employed,FALSE,52,Good,Good,0.6,0.73,1685492.95,697372.71,1931294
17314,monthly,8,96,48,33,2396299,2019,2019,employed,FALSE,52,Good,Good,0.6,0.69,2875558.8,1243679.18,4119237.98
17315,monthly,8,96,49,31,4861295,2015,2021,employed,FALSE,52,Good,Good,0.6,0.63,5714501.88,2167720.48,7882222.36
17316,monthly,8,96,91,87,5716210,2019,2023,unemployed,FALSE,52,Good,Better,0.8,0.96,4824229.98,812829.74,5637059.72
17317,monthly,8,96,47,22,1075444,2016,2024,unemployed,FALSE,52,Good,Bad,0.4,0.47,878660.63,299476.83,1178137.46
17318,monthly,8,96,91,72,7709674,2015,2024,unemployed,FALSE,52,Good,Good,0.6,0.79,4879969.48,736821.76,5616791.24
17319,monthly,8,96,90,13,3939308,2020,2022,unemployed,FALSE,52,Good,Poor,0.2,0.14,840385.71,160373.61,1000759.31
17320,monthly,8,96,80,59,7980469,2018,2022,unemployed,FALSE,52,Good,Good,0.6,0.74,5745937.68,1175865.1,6921802.78
17321,monthly,8,96,40,31,3467470,2016,2017,employed,TRUE,14,Good,Good,0.6,0.78,4993156.8,2005584.65,6934940
17322,monthly,8,96,82,18,5594140,2018,2022,employed,TRUE,14,Good,Poor,0.2,0.22,1309847.41,263658.14,1573505.55
17323,monthly,8,96,66,50,3855514,2015,2016,employed,TRUE,14,Good,Good,0.6,0.76,3364812.22,987266.49,4352078.71
17324,monthly,8,96,86,42,768476,2016,2016,employed,TRUE,14,Good,Bad,0.4,0.49,343133.47,80037.88,423171.35
17325,monthly,8,96,14,8,1012987,2017,2018,employed,TRUE,14,Good,Bad,0.4,0.57,2778478.63,1113128,2025974
17326,monthly,8,96,88,48,5630890,2019,2023,unemployed,TRUE,14,Good,Bad,0.4,0.55,2457115.64,376385.44,2833501.08
17327,monthly,8,96,44,31,483463,2016,2023,unemployed,TRUE,14,Good,Good,0.6,0.7,632897.02,206746.36,839643.38
17328,monthly,8,96,0,0,0,2016,2022,unemployed,TRUE,14,Good,Poor,0.2,0,0,0,0
17329,monthly,8,96,26,22,5443883,2021,2024,unemployed,TRUE,14,Good,Better,0.8,0.85,16080392.86,5286429.15,10887766
17330,monthly,8,96,40,36,2313202,2017,2019,unemployed,TRUE,14,Good,Better,0.8,0.9,4441347.84,1626643.65,4626404
17331,monthly,8,96,76,32,4662830,2018,2020,employed,FALSE,14,Good,Bad,0.4,0.42,2355956.21,597713.18,2953669.39
17332,monthly,8,96,44,7,3969114,2016,2021,employed,FALSE,14,Good,Poor,0.2,0.16,1731977.02,659594.58,2391571.6
17333,monthly,8,96,17,8,2080982,2016,2018,employed,FALSE,14,Good,Bad,0.4,0.47,4700571.11,1907648.44,4161964
17334,monthly,8,96,46,41,970806,2015,2016,employed,FALSE,14,Good,Better,0.8,0.89,1620823.93,672641.93,1941612
17335,monthly,8,96,54,23,4589347,2015,2021,employed,FALSE,14,Good,Bad,0.4,0.43,3263535.64,1086938.68,4350474.32
17336,monthly,8,96,20,3,1804054,2021,2023,unemployed,FALSE,14,Good,Poor,0.2,0.15,1731891.84,623481.06,2355372.9
17337,monthly,8,96,75,41,3000019,2022,2023,unemployed,FALSE,14,Good,Bad,0.4,0.55,1536009.73,350978.22,1886987.95
17338,monthly,8,96,27,3,9394336,2015,2020,unemployed,FALSE,14,Good,Poor,0.2,0.11,6680416.71,2404950.02,9085366.73
17339,monthly,8,96,32,5,4655063,2017,2021,unemployed,FALSE,14,Good,Poor,0.2,0.16,2793037.8,1005493.61,3798531.41
17340,monthly,8,96,11,1,1087258,2015,2020,unemployed,FALSE,14,Good,Poor,0.2,0.09,1897759.42,683193.39,2174516
17341,monthly,8,96,81,51,713167,2015,2020,employed,TRUE,52,Good,Good,0.6,0.63,507140.98,111336.23,618477.21
17342,monthly,8,96,91,84,2214620,2019,2019,employed,TRUE,52,Good,Better,0.8,0.92,1869041.93,431728.15,2300770.08
17343,monthly,8,96,13,6,4258637,2021,2021,employed,TRUE,52,Good,Bad,0.4,0.46,12579358.52,5283330.58,8517274
